Titulo,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Area Total (m2),Vagas,Taxa Condomínio,IPTU,Data Coleta,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
Apartamento  em Campo Grande,265000,Residencial,"Estrada Belem,De",Campo Grande,52030000,-8.0351798,-34.8875675,Pessoa Física,3,1,83,90,1,640,,2017-04-09 23:48:34.324193,0.30941189803860997,0,3.016628298633175,2.4335719168444054,1.4525044608194233,28.719007445379756,0.6516271147439391
Apartamento  em Pina,399000,Residencial,,Pina,,,,Imobiliária,3,1,68,68,1,,,2017-04-09 23:48:34.355712,0,0,0,0,0,0,0
Apartamento com piscina e playground em Boa Viagem,1295000,Residencial,,Boa Viagem,,,,Imobiliária,4,3,143,143,0,,,2017-04-09 23:48:34.373993,0,0,0,0,0,0,0
Apartamento com salão de festas em Madalena,400000,Residencial,Rua José Bonifácio,Madalena,50710435,-8.0491589,-34.9063745,Imobiliária,3,0,112,112,1,650,,2017-04-09 23:48:34.513242,3.0333204912708562,0.9011991449313032,0.5230448472476078,3.58030768940297,8.187605573485778,26.523208381667576,1.2009782677796657
Flat  em Boa Viagem,350000,Comercial,Rua dos Navegantes,Boa Viagem,51020010,-8.1318176,-34.9003913,Imobiliária,1,1,36,36,1,,,2017-04-09 23:48:34.564178,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
Apartamento com piscina e campo de futebol em Madalena,410000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509124,-34.910652,Imobiliária,3,1,70,,1,420,148,2017-04-09 23:48:34.697371,1.89464510783356,1.0483911735262508,0.5791517995317859,2.861646126734622,6.729607773504893,26.66141347457887,1.0451215133782763
Apartamento com piscina e playground em Encruzilhada,790000,Residencial,Rua Amaro Coutinho,Encruzilhada,52041115,-8.03304,-34.895633,Imobiliária,4,2,115,115,2,550,,2017-04-09 23:48:34.736901,2.045819866911025,0.6588503721099271,1.970659649465424,4.602091234132754,3.885097172948408,29.55606225389223,1.0077545951180027
Apartamento  em Boa Viagem,620000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,94,94,2,650,,2017-04-09 23:48:34.837280,0,0,0,0,0,0,0
Conjunto Comercial/Sala  em Ilha do Leite,4000000,Comercial,Rua Senador José Henrique,Ilha do Leite,50070460,-8.0646231,-34.8964494,Imobiliária,0,0,388,388,10,,,2017-04-09 23:48:34.908529,1.9556174939858406,0.30917939427336705,2.195758241457907,3.794338976010298,1.4675977450058781,30.728989693117782,0.3821496907739953
Apartamento com piscina e churrasqueira em Gracas,1250000,Residencial,Rua Dom Sebastião Leme,Gracas,52011160,-8.0486618,-34.9031623,Imobiliária,4,2,237,237,3,1100,,2017-04-09 23:48:35.131821,3.0059141539835674,1.004916259992565,0.3303522320200848,3.295322257078037,7.836977901223597,28.937706990162525,1.2732710144530708
Apartamento com piscina e playground em Casa Forte,420000,Residencial,Rua Jornalista Guerra de Holanda,Casa Forte,52061010,-8.0282684,-34.9238412,Imobiliária,3,1,83,,1,900,,2017-04-09 23:49:00.499111,0.47875155582519247,0,0.4739453838007119,0.3229916892727831,0.2618555394351388,30.552993610644332,0.16559719501394146
Apartamento com piscina e playground em Rosarinho,420000,Residencial,Rua Caio Pereira,Rosarinho,52041010,-8.0385757,-34.900092,Imobiliária,3,1,75,,1,600,115,2017-04-09 23:49:00.769656,3.404111289240637,0.555947671109881,1.1650486006730885,3.472914746033811,5.0423171777902205,25.136600256678605,1.446077420953186
Apartamento  em Bongi,380000,Residencial,Rua Acajutiba,Bongi,50751410,-8.0642994,-34.9197502,Imobiliária,3,1,120,167,2,467,,2017-04-09 23:49:01.001660,0.03499105370978805,0.08371571820445035,0,0,0.3942241025300778,25.405857764289923,0.1473544968861761
Apartamento com sauna e frente para o mar em Boa Viagem,2900000,Residencial,Avenida Boa Viagem,Boa Viagem,51130000,-8.1498757,-34.9106874,Imobiliária,4,4,300,,3,,,2017-04-09 23:49:01.368371,0.16612517227153045,0,0,0,0.7307772041663516,6.615915797219306,0
Apartamento  em Engenho do Meio,265000,Residencial,Rua Jacauna,Engenho do Meio,50721480,-8.0458167,-34.9360363,Imobiliária,3,1,80,,1,270,,2017-04-09 23:49:01.651097,0.11722067609250791,0.8547103420119415,0.28476265471245854,0.1135882109088069,0.5316663435413682,21.60886970645913,0.4580357919430304
Apartamento com piscina e churrasqueira em Iputinga,199000,Residencial,Rua São Mateus,Iputinga,50680000,-8.0355029,-34.9350473,Imobiliária,2,1,45,45,1,,,2017-04-09 23:49:01.917671,0.4316513407762403,0.7144308311144955,0.4214724241398393,0.4418648583103085,0.8255252068267047,28.78345726328876,1.2335009657226261
Apartamento com piscina e churrasqueira em Espinheiro,440000,Residencial,Rua Marques do Parana,Espinheiro,52021050,-8.041406,-34.8886713,Imobiliária,3,1,79,,1,600,150,2017-04-09 23:49:02.244843,0.5130517533138361,0,2.815315542018713,2.2304096042168826,3.072373136956374,28.357124266073257,0.6817990460843988
Apartamento com piscina e copa em Casa Amarela,870000,Residencial,Rua Ferreira Lopes,Casa Amarela,52060200,-8.03025,-34.91129,Imobiliária,4,2,166,166,3,1230,,2017-04-09 23:49:02.698933,0.5615128440722689,1.132722932800093,0.8809609658915711,2.3038274704359334,6.301007392638325,32.186880540147634,0.3282587645444128
Apartamento com piscina e sauna em Boa Viagem,340000,Residencial,Não Informado,Boa Viagem,,,,Imobiliária,3,1,68,68,1,450,,2017-04-09 23:49:02.978290,0,0,0,0,0,0,0
Apartamento com piscina em Encruzilhada,460073,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0367902,-34.8852019,Imobiliária,2,1,51,51,1,,,2017-04-09 23:49:03.209001,0.1444957596881271,0,1.906137225597131,1.335170404195642,0.8909970587302152,26.952864178790513,0.23188810579038466
Apartamento com estacionamento visitantes em Iputinga,275000,Residencial,Rua General Vargas,Iputinga,50670430,-8.0446494,-34.9433111,Imobiliária,3,1,64,64,0,200,,2017-04-09 23:49:03.294284,1.2221801937387473,0.3716795524522538,1.4316146543125248,0.9536507396909604,6.338748411816037,28.879755038927446,0.2394573192377112
Apartamento  em Boa Viagem,300000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,80,80,2,,,2017-04-09 23:49:03.310061,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Jaqueira,465722,Residencial,Rua Cel Uriel Sergio Cardim,Jaqueira,52050190,-8.0295954,-34.9003716,Imobiliária,3,1,68,68,2,,,2017-04-09 23:49:03.954278,1.3228853998386407,0.5521734875219652,0.033742913121817084,2.587447335088036,2.232328254731865,29.942221624183425,0
Apartamento  em Iputinga,250000,Residencial,Rua General Cândido Borges Castelo Branco,Iputinga,50670170,-8.0436662,-34.9376107,Imobiliária,3,1,78,,1,400,,2017-04-09 23:49:04.247879,0.5518371761316536,1.2992585817225277,0.873098662555418,0.4082556222764158,0.2143240586125038,23.08465467205829,0.8435648139166723
Apartamento com piscina e churrasqueira em Casa Amarela,525000,Residencial,,Casa Amarela,,,,Imobiliária,3,1,77,77,2,,,2017-04-09 23:49:04.309570,0,0,0,0,0,0,0
Conjunto Comercial/Sala  em Boa Viagem,290000,Comercial,Avenida Fernando Simões Barbosa,Boa Viagem,51021060,-8.122598,-34.9015142,Imobiliária,0,0,40,40,0,355,,2017-04-09 23:49:04.630992,0.6696112229639514,2.171107483539554,0.07468754051313817,0.8972665207261995,3.676743942108701,31.380489227706413,0.5125195080950758
Apartamento com piscina e playground em Rosarinho,730000,Residencial,Rua Regueira Costa,Rosarinho,52041050,-14.235004,-51.92528,Imobiliária,3,1,95,,2,,,2017-04-09 23:49:04.694068,0,0,0,0,0,0,0
Apartamento com piscina em Boa Viagem,600000,Residencial,Rua Dom José Lopes,Boa Viagem,51021370,-8.1270679,-34.9076695,Imobiliária,3,1,108,108,1,600,,2017-04-09 23:49:04.725863,1.7224659389359367,1.9146439615360227,0.33023438215389966,0.24551555606477474,5.046818282739127,20.20682725189241,2.2019503101191855
Apartamento com piscina e churrasqueira em Casa Forte,700000,Residencial,Rua Jorge de Albuquerque,Casa Forte,52061100,-8.0302457,-34.926329,Imobiliária,3,2,117,,2,750,250,2017-04-09 23:49:04.762835,0.651086650990773,0,0,0.10392123971477008,0.2977477289482537,23.043079812732504,0.26800833347169406
Apartamento  em Boa Viagem,590000,Residencial,Rua Bruno Veloso,Boa Viagem,51021280,-8.1216569,-34.898954,Imobiliária,3,1,91,91,2,,,2017-04-09 23:49:04.843473,0.5694989905939692,1.376483803098213,0.26126991284160395,0.9628143007588202,1.9818724811650907,31.867818999670593,0.07839916582109424
Apartamento com piscina e churrasqueira em Boa Viagem,750000,Residencial,Avenida Pedro Paes Mendonça,Boa Viagem,51020480,-8.1144686,-34.9022485,Imobiliária,4,2,133,,2,650,,2017-04-09 23:49:04.980717,0.428086173233828,0.4375343314452234,0.16603116609606594,0.2506863676196431,0.3923077658007854,21.694835640069932,0
Apartamento com piscina e copa em Boa Viagem,905000,Residencial,Rua Amaro Albino Pimentel,Boa Viagem,51020120,-8.1094412,-34.8981039,Imobiliária,4,3,1304,1304,2,,,2017-04-09 23:49:05.188986,0.07310287677041094,0.36399783688610615,0.16131830350036308,0.866120334669525,0.9953300315927927,7.3522559596946016,0
Apartamento com piscina e copa em Casa Amarela,780000,Residencial,Rua Irmã Lúcia,Casa Amarela,52070030,-8.0286953,-34.9201526,Imobiliária,3,2,136,136,3,720,,2017-04-09 23:49:09.996772,0.06982886704036786,0.3371013643306874,1.1980897496837768,0.92459240273052,1.5090679772334312,36.36940477786398,0.1543227468259265
Apartamento  em Encruzilhada,392790,Residencial,,Encruzilhada,,,,Imobiliária,3,1,64,64,1,,,2017-04-09 23:49:05.254961,0,0,0,0,0,0,0
Apartamento  em Madalena,289000,Residencial,Rua Senador Fábio de Barros,Madalena,50720725,,,Pessoa Física,3,1,85,,1,380,968,2017-04-09 23:49:05.517301,0,0,0,0,0,0,0
Apartamento com piscina e salão de festas em Boa Viagem,300000,Residencial,Avenida Fernando Simões Barbosa,Boa Viagem,51021060,-8.124005,-34.9016235,Imobiliária,2,0,68,68,1,,,2017-04-09 23:49:05.972777,0.7435277497341793,2.528593179620617,0.38525276732578495,0.9267797080025688,5.224725875371149,32.424118809350595,1.095057249240343
Apartamento com piscina e churrasqueira em Imbiribeira,1200000,Residencial,Avenida General Mac Arthur,Imbiribeira,51160280,-8.1091463,-34.9108709,Imobiliária,4,0,206,206,3,1400,,2017-04-09 23:49:06.002158,0,0,3.4112026955611707,0,0,25.09594866365468,0.19244593207778996
Apartamento com copa em Casa Forte,1200000,Residencial,17 de Agosto,Casa Forte,52060355,-8.0378412,-34.9183612,Imobiliária,4,4,205,205,3,1100,,2017-04-09 23:49:06.015441,0.023506111680451455,0.016508398025017187,0.3611005565812559,0.21236787123135412,2.6340587203705375,18.329689677700863,0.402863938523343
Apartamento com playground e salão de festas em Boa Viagem,400000,Residencial,Rua Barão de Souza Leão,Boa Viagem,51030300,-8.131455,-34.905402,Imobiliária,3,1,95,95,1,270,,2017-04-09 23:49:06.066043,1.5345362351730705,2.13196516375819,1.1163036411876306,0.11515707531487385,5.479347827934452,29.37429185140866,2.9493427106753476
Apartamento com piscina e playground em Espinheiro,700000,Residencial,Rua Santo Elias,Espinheiro,52020214,-8.0445419,-34.89483,Imobiliária,4,2,129,,2,,,2017-04-09 23:49:06.176235,0.8475092954034946,0.6962529857609858,0.9113804295345165,1.5183133305764165,7.499999882836697,36.52675693277719,1.746555931246586
Apartamento  em Jaqueira,185000,Residencial,Avenida Conselheiro Rosa e Silva,Jaqueira,52020220,,,Imobiliária,1,0,30,30,1,300,,2017-04-09 23:49:06.458034,0,0,0,0,0,0,0
Apartamento com piscina e campo de futebol em Boa Viagem,776000,Residencial,Avenida Pedro Paes Mendonça,Boa Viagem,51020480,,,Imobiliária,3,1,99,,1,,,2017-04-09 23:49:06.688010,0,0,0,0,0,0,0
Apartamento  em Boa Viagem,400000,Residencial,,Boa Viagem,,,,Imobiliária,4,2,101,101,1,340,,2017-04-09 23:49:10.030258,0,0,0,0,0,0,0
Apartamento com churrasqueira e sauna em Boa Viagem,2900000,Residencial,Avenida Boa Viagem,Boa Viagem,,-8.1445444,-34.9049185,Imobiliária,4,4,300,300,3,1700,,2017-04-09 23:49:07.023023,0.06505336606985339,1.757782519818966,0,0,0.5567589198499833,9.839636352050789,0.3334218390903138
Apartamento  em Boa Viagem,335000,Residencial,Rua Barão de Souza Leão,Boa Viagem,51030300,-8.1325723,-34.9098362,Imobiliária,2,1,89,89,2,200,,2017-04-09 23:49:07.035039,1.2707529120100332,0.5184307871108051,0.11849215103901452,0,2.0129220997641,20.060900798797025,1.1175710332272597
Apartamento com piscina e churrasqueira em Casa Amarela,602897,Residencial,,Casa Amarela,,,,Imobiliária,4,2,123,123,3,,,2017-04-09 23:49:07.100913,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Parnamirim,380000,Residencial,"Rua Harmonia,Da",Parnamirim,52051390,-8.0258207,-34.913036,Imobiliária,2,1,61,61,1,350,,2017-04-09 23:49:07.293900,0.45994993890195535,1.3413451365247746,1.0830504483258552,3.2189932531504013,4.157815940137391,39.430471290332406,0.021192288583633284
Apartamento com salão de festas em Campo Grande,240000,Residencial,Rua Marquês de Abrantes,Campo Grande,52040010,-8.0300641,-34.8781104,Imobiliária,2,1,75,75,1,400,,2017-04-09 23:49:07.321587,0,0,0,0,0,20.66788969931032,0
Apartamento com frente para o mar e campo de futebol em Boa Viagem,2300000,Residencial,Avenida Boa Viagem,Boa Viagem,51130000,-8.1431476,-34.9042382,Imobiliária,4,2,210,,3,1800,,2017-04-09 23:49:07.408467,0.18838166285985256,2.36631855488504,0,0,0.5780713640877922,10.296337935950872,0.5050384643940066
Apartamento com piscina e churrasqueira em Rosarinho,1000000,Residencial,Rua General Abreu e Lima,Rosarinho,52041040,-8.034929,-34.8927615,Imobiliária,4,3,166,,2,800,,2017-04-09 23:49:07.470639,1.2987696109244533,0.47064577019925286,3.89770908202287,4.956171559381906,3.784643724384708,31.858725774495934,1.513776017339916
Apartamento com piscina e frente para o mar em Boa Viagem,3357000,Residencial,,Boa Viagem,,,,Imobiliária,4,4,280,280,0,,,2017-04-09 23:49:07.913120,0,0,0,0,0,0,0
Apartamento com piscina e sauna em Boa Viagem,1100000,Residencial,Rua Domício Rangel,Boa Viagem,51011570,-8.1020381,-34.8864939,Imobiliária,3,1,127,127,2,1050,,2017-04-09 23:49:07.934981,0,0,0,0.02893746909136985,2.6313282115250147,13.060403110739395,0
Casa com copa em Encruzilhada,1250000,Residencial,Rua Doutor José Higino Ribeiro Campos,Encruzilhada,52041230,-8.0343337,-34.893256,Imobiliária,3,1,260,360,4,,,2017-04-09 23:49:08.076771,1.4136207988964762,0.5119965465850841,3.472425551802866,4.734897132637578,3.768328314587187,30.716078091996298,1.3957974036501628
Apartamento com piscina e churrasqueira em Varzea,370000,Residencial,Avenida Afonso Olindense,Varzea,50810000,-8.0372853,-34.9566062,Imobiliária,3,1,682,682,1,,,2017-04-09 23:49:08.270033,0,0,0,0,0,16.453782221858372,0
Apartamento com copa e playground em Parnamirim,460000,Residencial,Avenida Flor de Santana,Parnamirim,52060290,-8.0339191,-34.9144016,Imobiliária,3,1,133,133,1,900,,2017-04-09 23:49:08.324679,0.1002470909793259,0.6042697603104623,1.0628388887619589,0.8198175109773362,6.202268595682588,29.31719336442113,0.5484004669723062
Apartamento com piscina e churrasqueira em Madalena,1200000,Residencial,Rua Heitor Maia Filho,Madalena,50720525,-8.0575629,-34.902621,Imobiliária,4,4,208,208,3,770,350,2017-04-09 23:49:08.735538,4.868121581054386,0.8635285498195354,1.3814450537275929,3.051207531739345,8.21491979476309,40.1171541350021,0.7130032769841433
Apartamento com playground e salão de festas em Pina,345000,Residencial,Avenida República do Líbano,Pina,51110160,-14.235004,-51.92528,Imobiliária,2,1,73,,1,535,,2017-04-09 23:49:08.768376,0,0,0,0,0,0,0
Apartamento com piscina em Pina,430000,Residencial,Rua Tomé Gibson,Pina,51011480,-8.0990482,-34.8857212,Imobiliária,2,1,57,57,1,,,2017-04-09 23:49:08.799838,0,0,0,0,2.811471009645854,14.17878503258386,0
Apartamento  em Gracas,370000,Residencial,,Gracas,,,,Imobiliária,2,0,75,75,1,740,,2017-04-09 23:49:08.821028,0,0,0,0,0,0,0
Apartamento com piscina e playground em Boa Vista,241000,Residencial,Rua Nunes Machado,Boa Vista,50050590,-8.0555734634,-34.8895721436,Imobiliária,1,0,32,,1,,,2017-04-09 23:49:20.378468,1.0448522668124693,0.2995803898222232,0,0.6995359265532348,0.9637979370288685,34.460125316477495,2.551114314904485
Apartamento com piscina e churrasqueira em Ilha do Retiro,845000,Residencial,,Ilha do Retiro,,,,Imobiliária,4,2,140,140,3,730,,2017-04-09 23:49:08.902273,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Setubal,870000,Residencial,Rua Setúbal,Setubal,51130010,-8.1431467,-34.9050293,Imobiliária,2,2,120,120,2,,,2017-04-09 23:49:09.086686,0.21735584382587775,2.189500800577899,0,0,0.7459122444635716,11.351444707207088,0.46414884283846924
Apartamento com piscina e churrasqueira em Boa Viagem,475000,Residencial,Rua General Luís Mallet,Boa Viagem,51021420,-8.0475622,-34.8769643,Imobiliária,3,1,98,98,2,860,,2017-04-09 23:49:09.296752,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
Apartamento com piscina e copa em Espinheiro,431000,Residencial,,Espinheiro,,,,Imobiliária,2,1,57,57,1,,,2017-04-09 23:49:09.306760,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Derby,1100000,Residencial,Rua Amaro Bezerra,Derby,52010150,-8.0529411,-34.8995947,Imobiliária,4,2,230,,2,980000,,2017-04-09 23:49:09.365933,3.915066744525027,1.4013860176606938,0.19361212463167796,3.713193812949008,6.520085371773819,39.35763872416894,0.9678571921407808
Apartamento com playground e quadra poliesportiva em Casa Forte,790000,Residencial,Rua Marechal Rondon,Casa Forte,52061050,-8.03149,-34.9226861,Imobiliária,3,1,146,146,2,900,,2017-04-09 23:49:09.373771,0.24651770211627932,0,0.3793874100441204,0.49975779157200984,0.6427457002298281,25.127476627361055,0.34488110919281634
Apartamento com playground e salão de festas em Gracas,420000,Residencial,Rua Amélia,Gracas,52011050,-8.0447518,-34.8984468,Imobiliária,3,1,127,127,1,520,,2017-04-09 23:49:09.577325,1.5355243303659227,0.7604741629037247,0.29390741266753334,1.1247000592238026,7.756496006737884,33.93721161252724,1.8103130991594736
Apartamento com salão de festas em Torre,340000000,Residencial,Rua Conde de Irajá,Torre,50710310,-8.0465796,-34.9116897,Pessoa Física,2,1,72,,1,550,1312,2017-04-09 23:49:09.658412,1.816023272186686,0.4681124176880202,0.07517745287395394,0.8271173865569237,2.8656496030304632,18.254675375939144,0.22105263996586438
Apartamento com piscina e churrasqueira em Boa Viagem,310000,Residencial,Rua Viriato Correia,Boa Viagem,51030510,-26.9225709,-49.0606445,Imobiliária,2,1,47,47,1,280,,2017-04-09 23:49:09.844153,0,0,0,0,0,0,0
Apartamento  em Encruzilhada,300000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0350344,-34.8861394,Imobiliária,3,0,112,112,1,,,2017-04-09 23:49:21.562874,0.15124754148018416,0,2.1775725169903453,1.599192479895549,0.8609943138847876,28.194323202285617,0.3413589768414207
Apartamento com piscina e salão de festas em Boa Viagem,360000,Residencial,Rua João Dias Martins,Boa Viagem,51021540,-8.1310126,-34.9055959,Imobiliária,2,1,48,,1,,,2017-04-09 23:49:10.048915,1.5988186681748524,2.1180366147668983,1.072118339012618,0.14516510580085618,5.690340701083461,29.058447825846873,2.9407323284078553
Apartamento com piscina e churrasqueira em Boa Viagem,850000,Residencial,Rua Doutor Raul Lafayette,Boa Viagem,51021220,-8.1220329,-34.9000009,Imobiliária,4,3,190,,2,1200,380,2017-04-09 23:49:10.075437,0.5686029748255529,1.6845769475882522,0.15589070972887464,0.9596037303974543,2.6628211970465205,32.22136098424907,0.21476251027276055
Apartamento com piscina e churrasqueira em Casa Amarela,295000,Residencial,Travessa Bela Vista,Casa Amarela,52080342,-8.0226032,-34.9106804,Imobiliária,2,1,58,,1,400,,2017-04-09 23:49:10.259456,0.7322531184218694,1.0108535366195774,0.31623873554252135,2.7876493468932813,1.7752008854457997,35.552438464273116,0
Apartamento com copa e estacionamento visitantes em Rosarinho,620000,Residencial,,Rosarinho,52050220,,,Imobiliária,3,1,124,124,1,910,,2017-04-09 23:49:10.415244,0,0,0,0,0,0,0
Flat com piscina e churrasqueira em Boa Viagem,400000,Comercial,Não Informado,Boa Viagem,,,,Imobiliária,1,1,40,40,1,384,,2017-04-09 23:49:10.514408,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Boa Viagem,485000,Residencial,Rua Ernesto de Paula Santos,Boa Viagem,51021330,-8.1241161,-34.9071961,Imobiliária,3,1,89,89,2,650,,2017-04-09 23:49:10.627824,1.1734313196895503,1.985268760041857,0,0.3476069837008955,3.7380814175294628,18.731183286383644,1.1378311427720362
Casa comercial  em Ilha do Leite,650000,Comercial,Rua dos Prazeres,Ilha do Leite,50070570,-8.0658272,-34.8917679,Imobiliária,3,0,200,176,0,,,2017-04-09 23:49:10.704401,0.3809587660730606,0.37835341639567677,1.1369614449039676,2.529844088123361,0.4185675978568063,24.941910162487467,0.9842911385743541
Apartamento com salão de festas em Boa Viagem,350000,Residencial,Rua Tenente João Cícero,Boa Viagem,51020190,-8.1132608,-34.8935881,Imobiliária,2,1,90,90,1,1180,,2017-04-09 23:49:10.807445,0.2764544150631616,0.9747169650901633,0.630769819107949,1.638233845889494,1.3147799254711876,14.772619959265436,0
Apartamento com piscina e playground em Boa Viagem,880000,Residencial,Rua Francisco da Cunha,Boa Viagem,51020041,-8.1170814,-34.8979456,Imobiliária,3,1,91,91,2,550,,2017-04-09 23:49:10.900592,0.9096313250506816,0.6254739290338807,0.6556918669626839,0.9048334382337493,0.8540629473410091,27.47034309542433,0
Apartamento com piscina e churrasqueira em Boa Viagem,520000,Residencial,Rua Félix de Brito Melo,Boa Viagem,51020260,-26.9225709,-49.0606445,Imobiliária,3,1,95,95,2,450,,2017-04-09 23:49:10.971769,0,0,0,0,0,0,0
Apartamento com piscina em Boa Viagem,360000,Residencial,Rua Tenente Domingos de Brito,Boa Viagem,51021100,-8.1258237,-34.9050616,Imobiliária,3,1,100,100,1,,,2017-04-09 23:49:11.067548,1.3599807248253546,2.5674005278127727,0.543867960867892,0.5626936454682816,6.408092550290387,27.01760816333613,2.1566631370277443
Apartamento com piscina e playground em Pina,495000,Residencial,Rua Nogueira de Souza,Pina,51110110,-8.0870466,-34.889281,Imobiliária,2,1,84,84,2,,,2017-04-09 23:49:11.129107,0,0,0,0,0.2619621295158361,14.104919223410105,0.5690392250173932
Apartamento com salão de festas em Campo Grande,360000,Residencial,Rua Mario 7,Campo Grande,52040190,,,Imobiliária,3,1,75,,2,500,,2017-04-09 23:49:11.272992,0,0,0,0,0,0,0
Apartamento com frente para o mar e playground em Madalena,650000,Residencial,,Madalena,,-8.0578381,-34.8828969,Imobiliária,3,1,144,,2,840,,2017-04-09 23:49:11.345088,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,2.739675023516903
Studio  em Boa Viagem,230000,Comercial,Rua Amália Bernardino de Sousa,Boa Viagem,51021150,-8.1242451,-34.9084097,Imobiliária,1,0,28,28,1,,,2017-04-09 23:49:11.365313,1.145131361067509,1.6480633555824846,0,0.21500435151678415,2.9223340617501172,16.425627287721923,1.0550795398277126
Apartamento com salão de festas em Rosarinho,765000,Residencial,Rua Caio Pereira,Rosarinho,54041045,-8.0343171,-34.899222,Imobiliária,4,2,117,117,2,,,2017-04-09 23:49:11.561375,2.977046854733368,0.7739225672247281,0.8870844907230817,4.865355713516535,4.4349814551767555,28.15694244025101,0.8000556664970975
Apartamento com piscina e churrasqueira em Iputinga,193000,Residencial,Rua São Mateus,Iputinga,50680000,-8.0355029,-34.9350473,Imobiliária,2,1,44,44,1,200,,2017-04-09 23:49:11.579664,0.4316513407762403,0.7144308311144955,0.4214724241398393,0.4418648583103085,0.8255252068267047,28.78345726328876,1.2335009657226261
Apartamento com piscina e churrasqueira em Madalena,980000,Residencial,Rua Monsenhor Silva,Madalena,50610360,-8.051032,-34.9113949,Imobiliária,4,4,160,160,3,650,,2017-04-09 23:49:15.550919,1.7000755146106175,0.9611130722202216,0.49667501655344176,2.5191868842883878,5.9027527117190495,26.24895195588198,0.9773245023967971
Apartamento com piscina e sauna em Casa Amarela,445000,Residencial,Estrada do Arraial,Casa Amarela,52070230,-8.0267164,-34.9154486,Imobiliária,3,1,92,92,2,460,,2017-04-09 23:49:11.719503,0.040418670709686126,1.1032025500254088,1.6376479010512621,2.566826579541598,4.113028046674464,41.9958782029144,0.16085113682372038
Apartamento com piscina e sauna em Espinheiro,480000,Residencial,Rua Doutor Vicente Meira,Espinheiro,52020130,-8.0443398,-34.8950857,Imobiliária,3,0,95,95,1,640,,2017-04-09 23:49:11.769584,0.9128122728143034,0.671031744987472,0.9702598817060203,1.5418388317492384,7.523877478396357,36.39303460761844,1.8261172179013243
Apartamento com playground e salão de festas em Tamarineira,1750000,Residencial,Rua Ricardo Hardman,Tamarineira,,,,Imobiliária,4,4,188,188,3,,,2017-04-09 23:49:11.829419,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Encruzilhada,480000,Residencial,Rua Dr José Maria,Encruzilhada,52041000,-26.9225709,-49.0606445,Imobiliária,3,1,87,,2,,,2017-04-09 23:49:11.881427,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Parnamirim,1280000,Residencial,Rua Tito Rosas,Parnamirim,52060050,-8.0336929,-34.9066449,Imobiliária,4,4,198,198,3,800,,2017-04-09 23:49:11.992782,1.5520084638200307,0.31312743010116684,0.4229012441235246,3.873853543767589,3.361484335689034,26.0092582962201,0.43047774376479847
Apartamento com playground e salão de festas em Ilha do Retiro,270000,Residencial,Rua Mauro Borrione,Ilha do Retiro,50750260,-8.064494,-34.905707,Imobiliária,2,0,68,68,1,420,,2017-04-09 23:49:12.105493,1.6797146260483877,0.18034308236383653,0.4589110116666319,0.7673794809062828,3.162921137611909,25.299034464896913,0.3795643702662742
Apartamento com quadra poliesportiva e salão de festas em Gracas,460000,Residencial,Rua Dom Sebastião Leme,Gracas,52011160,-8.0489011,-34.9020645,Imobiliária,3,1,122,122,1,770,,2017-04-09 23:49:12.125648,3.1614638163557967,1.1378026108663861,0.2683393843267429,3.2990975022200897,7.8371147540288675,31.011845539139053,1.4244801742244066
Apartamento com piscina e sauna em Encruzilhada,460000,Residencial,Rua Julião Neto,Encruzilhada,52041100,-8.0349841,-34.8946413,Imobiliária,3,1,79,79,2,,,2017-04-09 23:49:12.419038,2.0917264457550053,0.6767241720223365,3.274084646928883,5.3117200934377635,4.395092517042556,31.405625764262666,1.676115883934761
Apartamento com piscina e sauna em Boa Viagem,260000,Residencial,Rua Padre Bernardino Pessoa,Boa Viagem,51020210,-8.1134406,-34.895695,Imobiliária,1,0,28,28,1,280,,2017-04-09 23:49:15.709719,0.4371620129789737,0.7922034969664395,0.6694604525950908,1.4655811170976762,1.4826511300344167,17.1988754309236,0
Apartamento com piscina e churrasqueira em Boa Viagem,1200000,Residencial,Rua Mamanguape,Boa Viagem,51020250,-8.1159545,-34.8972457,Imobiliária,3,2,168,,3,1500,409,2017-04-09 23:49:12.426250,0.7634108137336711,0.5560983768583802,0.7398353189459985,1.0232239674619519,1.145479600224001,24.744721562060022,0
