Título,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Área Total (m2),Vagas,Condomínio,IPTU,Data Coleta,Educação,Entretenimento,Financeiro,Saúde,Alimentação,Transporte,Others
Apartamento com piscina e churrasqueira em Boa Viagem,750000,Residencial,Rua Padre Carapuceiro,Boa Viagem,51020280,-8.1164197922,-34.9035186768,Imobiliária,4,2,129,129,2,650,,2017-04-09 23:39:25.022300,0.40398915893848664,0.6601521673709563,0.05169506497368252,0.2239778476732762,0.17874149068214046,24.05941384466696,
Apartamento com quadra poliesportiva e salão de festas em Gracas,750000,Residencial,Rua Dom Sebastião Leme,Gracas,52011160,-8.0489011,-34.9020645,Imobiliária,3,1,126,,2,650,,2017-04-09 23:39:25.028632,3.1614638163557967,1.1378026108663861,0.2683393843267429,3.2990975022200897,7.8371147540288675,31.011845539139053,
Apartamento com piscina e churrasqueira em Encruzilhada,750000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.0356372,-34.8897725,Imobiliária,3,1,62,,2,650,1468,2017-04-09 23:39:25.212244,0.6957394515553714,0.14443257475437984,4.188590229054812,4.08636370405547,2.4883215575011612,31.33820672620699,
Apartamento com piscina e churrasqueira em Encruzilhada,750000,Residencial,Estrada de Belém,Encruzilhada,52030280,-8.0323001,-34.8838415,Imobiliária,3,1,62,,2,650,,2017-04-09 23:39:25.287687,0,0,0.2901895223244128,0.19593000434722047,0.10827304879077428,27.73229885580583,
Apartamento com esquina e salão de festas em Aflitos,750000,Residencial,Avenida Conselheiro Rosa e Silva,Aflitos,52020220,-8.0402327,-34.8982809,Imobiliária,4,3,240,,2,650,3300,2017-04-09 23:39:25.575202,2.5623619711148686,0.46743890590848913,1.5391825728249229,2.8763013027703956,6.413956055274503,29.32857633191513,
Apartamento com piscina e salão de festas em Casa Amarela,750000,Residencial,Rua Rodrigues 7,Casa Amarela,52051230,-8.0256467,-34.9072618,Imobiliária,3,1,62,,2,650,,2017-04-09 23:39:25.593068,1.1235497137464625,1.1372480484884822,0,1.9695306653701778,2.0703854591135755,30.14172409714699,
Apartamento com playground e salão de festas em Torre,750000,Residencial,Rua Vitoriano Palhares,Torre,50710190,-8.0432088,-34.9087732,Imobiliária,3,1,75,,2,650,75,2017-04-09 23:39:25.674659,1.6839884824986409,0.27089268162693847,0.037956206150682875,0.6514149768010365,3.0085367229272357,18.31944392495351,
Apartamento com piscina e churrasqueira em Madalena,750000,Residencial,Rua Clovis Bevilaqua,Madalena,50710330,-8.0478804,-34.904908,Imobiliária,2,1,78,,2,650,,2017-04-09 23:39:25.763765,2.879891835191723,0.7385252562412234,0.3473131450204511,2.9366168241040755,7.716570895712238,26.580166833149498,
Apartamento com estacionamento visitantes e salão de festas em Gracas,750000,Residencial,Santos Dumont,Gracas,52041060,-8.0375561,-34.8985238,Imobiliária,1,0,36,36,2,650,,2017-04-09 23:39:25.787463,3.3746188733922837,0.7452513053044046,1.7989424283997917,4.571252660282394,5.457440995712941,28.5086999748846,
Apartamento com salão de festas em Gracas,750000,Residencial,Rua do Futuro,Gracas,52050005,-8.0417678,-34.8993704,Imobiliária,3,1,100,,2,650,,2017-04-09 23:39:25.831407,2.1890317228228007,0.34612944069943524,0.8144374740203872,1.4458260719887688,6.46569163388381,28.388825943292225,
Apartamento  em Boa Viagem,750000,Residencial,Rua Professor Augusto Lins e Silva,Boa Viagem,51030030,-8.1363732,-34.9044837,Imobiliária,3,1,126,126,2,650,,2017-04-09 23:39:25.996539,0.8118794790379732,2.5965036866351108,0.6871210718312213,0,1.4781394034224227,23.037057451089886,
Apartamento  em Campo Grande,750000,Residencial,Rua Oliveira Fonseca,Campo Grande,52040250,-8.0278532,-34.879626,Imobiliária,3,1,73,,2,650,,2017-04-09 23:39:26.375833,0,0,0,0,0,22.418923707146547,
Apartamento com piscina e churrasqueira em Casa Amarela,750000,Residencial,Estrada do Encanamento,Casa Amarela,52070015,-8.0307404,-34.9177965,Imobiliária,3,1,72,102,2,650,,2017-04-09 23:39:26.524521,0,0.5822142112579307,1.3470822390947883,1.1610620772053564,3.885820230693625,35.483338775937234,
Apartamento  em Gracas,750000,Residencial,Avenida Conselheiro Rosa e Silva,Gracas,52020220,-8.0490519,-34.8965007,Imobiliária,2,0,70,,2,650,,2017-04-09 23:39:55.402272,2.067539200208253,1.7540731599102835,0,2.198404103410497,7.255637381215647,40.29264004083033,
Apartamento com piscina e salão de festas em Torre,750000,Residencial,Rua Conde de Irajá,Torre,50710310,-8.0460151,-34.9105087,Imobiliária,3,1,57,,2,650,,2017-04-09 23:39:26.576102,1.9381603737043842,0.506075083664862,0.08718904617383975,0.9983242065494106,3.5253417988555866,18.23721586357971,
Apartamento com playground e salão de jogos em Espinheiro,750000,Residencial,Rua Barao de Itamaraca,Espinheiro,52020070,-8.0438295,-34.892832,Imobiliária,4,2,159,,2,650,325,2017-04-09 23:39:26.626004,0.5258849799136878,0.36067870774052513,1.6398465729811724,2.033603913709165,6.646810342310049,35.129884442167565,
Apartamento  em Boa Viagem,750000,Residencial,Rua Major Armando de Souza Melo,Boa Viagem,51030180,-8.1426385,-34.9077769,Imobiliária,3,1,75,,2,650,,2017-04-09 23:39:27.099117,0.47391098375961815,1.4271085928231022,0,0,1.936192963488729,14.54616476419444,
Apartamento com piscina e sauna em Casa Amarela,750000,Residencial,Rua Evaristo da Veiga,Casa Amarela,52070100,-8.0278129,-34.9054829,Imobiliária,3,1,82,,2,650,,2017-04-09 23:39:27.199880,1.1435863452135482,0.8678284307096085,0,2.2529855280447832,1.885039806116644,28.887785338423075,
Apartamento com piscina e churrasqueira em Rosarinho,750000,Residencial,Avenida Santos Dumont,Rosarinho,52041060,-8.0291998,-34.8950464,Imobiliária,3,1,65,65,2,650,,2017-04-09 23:39:27.276611,0.8129888707205634,0.2537985192041547,0.32479983185909717,1.3783847082580503,1.6180148335365736,25.158426937180277,
Casa com piscina e churrasqueira em Caxanga,750000,Residencial,Rua Ribeiro Pessoa,Caxanga,50980580,-8.0273677,-34.956953,Imobiliária,4,4,188,188,2,650,,2017-04-09 23:39:27.459816,0,0,0,0,0,19.080785505319476,
Apartamento com playground e salão de festas em Boa Viagem,750000,Residencial,Rua Jorge Couceiro da Costa Eiras,Boa Viagem,51021300,-8.1221017838,-34.9071540833,Imobiliária,2,1,78,78,2,650,,2017-04-09 23:39:27.544925,0.7293595737017178,1.6556794014806118,0,0.2984836099334523,2.1408897185711795,18.932531798696417,
Apartamento com piscina e churrasqueira em Gracas,750000,Residencial,"Rua Amizade,Da",Gracas,52191555,-7.9900017,-34.9279976,Imobiliária,1,0,32,,2,650,,2017-04-09 23:39:27.843255,0,0,0,0,0,8.939347891628437,
Apartamento com piscina e churrasqueira em Rosarinho,750000,Residencial,Rua Caio Pereira,Rosarinho,52041010,-8.035088,-34.896362,Imobiliária,3,1,75,75,2,650,,2017-04-09 23:39:27.888965,2.6727549000524706,0.8640717501821931,2.5192958133563894,5.425055009468743,4.636192891498543,31.312798879539695,
Apartamento com frente para o mar e copa em Boa Viagem,750000,Residencial,Avenida Boa Viagem,Boa Viagem,51020000,-8.1099198,-34.8891127,Imobiliária,4,1,202,282,2,650,,2017-04-09 23:39:27.987557,0,0.3616052367091296,0.045560840173704494,1.2385875284199064,0.9373820035489521,8.730506406374577,
Apartamento com piscina e churrasqueira em Boa Viagem,750000,Residencial,Rua Amaro Albino Pimentel,Boa Viagem,51020120,-8.1089712,-34.8977891,Imobiliária,3,1,100,130,2,650,,2017-04-09 23:39:28.110816,0.019769209854966333,0.3520377578294714,0.12703528740944103,0.8886872114831147,0.9713078058778134,6.164327972907771,
Apartamento com sauna e salão de festas em Madalena,750000,Residencial,Rua Real da Torre,Madalena,50710100,-8.046006,-34.9099655,Imobiliária,3,1,96,96,2,650,,2017-04-09 23:39:28.133154,1.9201987970955754,0.5349788508823521,0.11076687668484032,1.1327928578405568,3.93525747189705,18.870139861482624,
Apartamento com copa e playground em Casa Forte,750000,Residencial,Estrada do Encanamento,Casa Forte,52070000,-8.0314919,-34.9158071,Imobiliária,4,4,193,193,2,650,,2017-04-09 23:39:28.142248,0.04834864615245749,0.7632920972115282,1.3608902071294056,1.0677426594555892,5.717816217821084,34.498681757952546,
Apartamento com piscina e salão de festas em Boa Viagem,750000,Residencial,Rua Antônio Lumack do Monte,Boa Viagem,51020350,-8.1178413,-34.9029344,Imobiliária,3,1,81,81,2,650,,2017-04-09 23:39:28.153183,0.4888450914089567,0.9566569196748986,0.10040758921710789,0.45155776093789457,0.20120786322649065,26.351503301146177,
Apartamento  em Casa Amarela,750000,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-8.0275116,-34.9127129,Imobiliária,3,1,72,72,2,650,,2017-04-09 23:39:28.377162,0.4905303258008629,1.351423341362569,1.1234795602229204,2.835736458738264,5.244671786499946,37.376412391699304,
Apartamento com piscina e churrasqueira em Madalena,750000,Residencial,Rua Braulio Goncalves,Madalena,50720605,-8.0569232,-34.9037039,Imobiliária,3,1,57,,2,650,,2017-04-09 23:39:28.658179,4.5648371753976456,0.9186079354036987,1.1982508411585577,3.497150709065663,9.520934442064735,38.671188355409754,
Apartamento  em Espinheiro,750000,Residencial,Rua Alfredo de Medeiros,Espinheiro,52021030,-8.041325,-34.890197,Imobiliária,2,1,61,61,2,647,,2017-04-09 23:39:28.676546,0.6570266441930289,0,3.2727611746357703,2.891204489882899,4.120578275410698,31.394439568429092,
Apartamento com sala de ginástica e salão de festas em Parnamirim,750000,Residencial,Rua Guedes Pereira,Parnamirim,52060150,-8.0304034,-34.9083045,Imobiliária,2,0,44,44,2,643,,2017-04-09 23:39:28.772891,1.0591945563006442,0.8733039247731367,0.22475643233753465,3.079006673316412,4.509493521271076,28.908601649390047,
Casa  em Cordeiro,750000,Residencial,Rua Desembargador Virgílio de Sá Pereira,Cordeiro,50721040,-8.0468786,-34.9314811,Imobiliária,3,0,100,200,2,643,,2017-04-09 23:39:28.906336,0.6328498287733705,0.9768000875036893,0,0,1.2514689169446793,24.2369130768649,
Apartamento  em Boa Viagem,750000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.0922337,-34.8821607,Imobiliária,3,1,133,133,2,640,,2017-04-09 23:39:28.978198,0,0,0,0,2.928291240023989,14.1634599212585,
Apartamento com piscina e playground em Gracas,750000,Residencial,Rua Guilherme Pinto,Gracas,52011210,-8.0530836,-34.901866,Imobiliária,3,1,84,,2,640,,2017-04-09 23:39:29.127662,4.330655131712971,1.2498077619366754,0.5401173693899598,4.301457116582077,8.133314258086195,36.105804468947476,
Apartamento com piscina e sauna em Boa Viagem,750000,Residencial,Rua Luís de Farias Barbosa,Boa Viagem,51020110,-8.1108903885,-34.8982772827,Imobiliária,4,3,135,135,2,640,,2017-04-09 23:39:29.173342,0.23361804130088762,0.4412616991639443,0.29375592646474763,0.9366240943151518,1.1237716435851635,11.313191655541749,
Apartamento com copa em Torre,750000,Residencial,Rua Conde de Irajá,Torre,50710310,-8.0461488,-34.9074643,Imobiliária,3,1,75,75,2,640,,2017-04-09 23:39:29.723312,2.2775588375657385,0.5945185809966972,0.1911235547897337,1.7118123926237505,5.736781003830284,22.47225774925528,
Apartamento com piscina e frente para o mar em Boa Viagem,750000,Residencial,Avenida Boa Viagem,Boa Viagem,51111000,-8.1056835,-34.8875626,Imobiliária,4,4,218,218,2,640,,2017-04-09 23:39:29.763855,0,0,0,0.6345432201803757,1.783342039637084,10.311346862950048,
Apartamento com playground e quadra poliesportiva em Torre,750000,Residencial,Rua Real da Torre,Torre,50710100,-8.0447769165,-34.9100532532,Imobiliária,3,2,90,90,2,640,,2017-04-09 23:39:30.242449,1.9675461675276609,0.40682783958673885,0,0.6688666125461744,3.2723121260387193,17.707419113149452,
Apartamento com estacionamento visitantes em Iputinga,750000,Residencial,Rua Quipapá,Iputinga,50800080,-8.035393,-34.942926,Imobiliária,3,0,66,66,2,640,,2017-04-09 23:39:30.456483,2.429307832166948,0.06959359115996597,0.9392817323921988,1.1963269716140417,2.597806435962724,33.12537913812454,
Apartamento com churrasqueira e salão de festas em Boa Viagem,750000,Residencial,Rua Charles Darwin,Boa Viagem,51021520,-8.0475622,-34.8769643,Imobiliária,3,1,121,190,2,640,,2017-04-09 23:39:30.560203,0,0,0,0.3219507517659647,0,23.29615929254956,
Apartamento com salão de festas em Boa Viagem,750000,Residencial,Rua dos Navegantes,Boa Viagem,51021010,-8.125916,-34.8982939,Imobiliária,3,1,121,149,2,640,,2017-04-09 23:39:53.487662,0.1583547819633553,1.921353842958276,0.6261742827603308,0.6377751221173187,4.592764995958258,29.03994203669852,
Apartamento com piscina e sauna em Varzea,750000,Residencial,Rua Almir Azevedo,Varzea,50740610,-8.0403935,-34.9454679,Imobiliária,2,1,57,57,2,640,,2017-04-09 23:39:54.112186,2.703496151685809,0.16261377083517334,0.9665125445902747,1.1329055707749358,7.311850170324265,34.169678139292635,
Apartamento com frente para o mar e copa em Boa Viagem,750000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.130470526,-34.8993309889,Imobiliária,4,1,163,236,2,640,3800,2017-04-09 23:39:54.439696,0.17982893158700913,2.285656490561992,1.5083536873037293,0.3135572152731579,5.417753599649439,28.70792652758575,
Apartamento  em Encruzilhada,750000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.033393,-34.8911462,Imobiliária,3,1,59,59,2,640,,2017-04-09 23:39:54.714318,0.7929936466780513,0.25932645874049276,3.2594722782494334,3.7530348366685784,2.407507687689785,29.651933997297153,
Apartamento com piscina e sauna em Boa Viagem,750000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1298171,-34.9148236,Imobiliária,3,2,192,,2,640,,2017-04-09 23:39:55.156707,0.23463650174322617,0.15690822824910935,0,0,0.8409258253976494,12.998175013455112,
Apartamento com piscina e salão de festas em Gracas,750000,Residencial,Rua Guilherme Pinto,Gracas,52011210,-8.0521115,-34.9021585,Imobiliária,2,0,82,82,2,640,,2017-04-09 23:39:55.324643,4.137432246039822,1.2252867227572328,0.4972040279230574,4.365455806968013,8.222253015249871,34.28199273359681,
Apartamento com piscina e churrasqueira em Casa Amarela,750000,Residencial,Rua Paula Batista,Casa Amarela,52070070,-8.0282512,-34.9169018,Imobiliária,2,1,49,,2,638,,2017-04-09 23:39:55.999890,0,0.9007294582345855,1.7406642992385621,1.903216070713795,3.879793199752837,40.667538943468024,
Apartamento com piscina e churrasqueira em Apipucos,750000,Residencial,Rua de Apipucos,Apipucos,52071000,-8.0221294,-34.9315151,Imobiliária,4,4,158,158,2,638,,2017-04-09 23:39:56.068277,0.2726953370445883,0.05756672248189534,0,0,0,16.899306485331383,
Apartamento com piscina e churrasqueira em Derby,750000,Residencial,Rua Estácio Coimbra,Derby,52010070,-8.0609361,-34.8993953,Imobiliária,1,0,32,32,2,637,,2017-04-09 23:39:56.094994,4.378720335925265,0.8236370169065828,2.1982617233961124,2.3968356538578317,3.993221334106119,39.773431032890734,
Apartamento com piscina em Espinheiro,750000,Residencial,Rua do Espinheiro,Espinheiro,52020213,-8.0459079742,-34.8953361511,Imobiliária,2,1,45,,2,632,,2017-04-09 23:39:56.531160,0.9716125833052255,1.018057323567907,0.23931083335556175,1.4854741390285175,7.735629967852978,36.96942851811699,
Apartamento com piscina e churrasqueira em Rosarinho,750000,Residencial,Rua Doutor José Maria,Rosarinho,52041065,-8.0362327,-34.8958081,Imobiliária,3,1,685,685,2,632,,2017-04-09 23:39:56.541325,2.6221405588086126,0.7923142234203525,3.0990492227132895,5.527184003693084,5.040471985200251,32.11162709058068,
Apartamento  em Tamarineira,750000,Residencial,Rua Joseph Turton,Tamarineira,52051110,-8.044832,-34.9108744,Imobiliária,3,0,74,,2,630,,2017-04-09 23:39:56.617274,1.9623480738426622,0.37321696726922643,0,0.5366095468009506,2.816239215927549,16.96397555490545,
Apartamento  em Espinheiro,750000,Residencial,Cais do Apolo,Espinheiro,50030230,-8.0620651,-34.8732041,Imobiliária,3,1,110,110,2,630,,2017-04-09 23:39:57.045792,0,1.6584801345960924,4.71783450049128,0.8475327914662337,15.08688922855356,63.74595563611858,
Apartamento com piscina e salão de festas em Aflitos,750000,Residencial,Rua da Angustura,Aflitos,52050340,-8.041879,-34.8969952,Imobiliária,2,1,70,,2,630,,2017-04-09 23:39:57.222418,1.8237347943754414,0.47001633658647257,1.5481779461585012,2.163737172530532,7.221503421367826,32.7824811158753,
Apartamento com piscina e playground em Espinheiro,750000,Residencial,Rua Alfredo de Medeiros,Espinheiro,52021030,-8.041422,-34.8905175,Imobiliária,2,1,75,,2,630,,2017-04-09 23:39:57.672369,0.6751548430397118,0,3.256403033793267,2.945601998252848,4.343517477566038,31.96220610732762,
Apartamento com piscina e churrasqueira em Imbiribeira,750000,Residencial,Jorge de Lima,Imbiribeira,51160070,-8.1092891,-34.9070935,Pessoa Física,2,1,75,86,2,630,1800,2017-04-09 23:39:57.739799,0,0,1.8707184109106914,0,0,20.182158742750634,
Apartamento  em Iputinga,750000,Residencial,Avenida Luiz de Lacerda,Iputinga,50800040,-8.0357437134,-34.9436759949,Imobiliária,3,1,111,111,2,630,,2017-04-09 23:39:57.794992,2.531488391329801,0.05010078818494833,0.9215427651515691,1.2246263291297823,3.0208032186736435,33.153835031023554,
Apartamento com piscina e salão de festas em Madalena,750000,Residencial,Rua Lopes de Carvalho,Madalena,50610170,-8.0543838,-34.9065541,Imobiliária,2,1,75,,2,630,,2017-04-09 23:39:57.852081,3.484078026911099,1.1235655964031221,1.3886854493580048,4.83136757490241,11.362017828334757,34.3250505233131,
Apartamento  em Boa Viagem,750000,Residencial,Rua General Salgado,Boa Viagem,51130320,-8.1423576,-34.9058739,Imobiliária,3,1,96,96,2,630,,2017-04-09 23:39:57.931399,0.3242065201169868,2.1272167603690635,0,0,1.1941166343679885,13.202624455556114,
Apartamento com salão de festas em Campo Grande,750000,Residencial,Rua Marquês de Abrantes,Campo Grande,52040010,-8.0300641,-34.8781104,Imobiliária,3,1,76,76,2,630,,2017-04-09 23:39:58.255396,0,0,0,0,0,20.66788969931032,
Apartamento com frente para o mar e campo de futebol em Boa Viagem,750000,Residencial,Avenida Charles Darwin,Boa Viagem,51021520,-8.1317303,-34.902409,Imobiliária,3,1,105,,2,630,,2017-04-09 23:39:58.384700,0.9193919325395519,2.7277221187205676,1.7557455211133517,0.19977050891125578,5.951394224198563,33.02743898273221,
Apartamento com copa em Boa Viagem,750000,Residencial,Rua Carlos Pereira Falcão,Boa Viagem,51021350,-8.12555,-34.9076013,Imobiliária,2,0,75,104,2,630,,2017-04-09 23:39:58.499899,1.4708057847368303,1.9979752566339426,0.13232393038289558,0.29675144145097,4.394677590889601,18.73831864443274,
Apartamento com piscina e sauna em Pina,750000,Residencial,Rua Arquiteto Augusto Reinaldo,Pina,51110120,-8.0858238,-34.8889411,Imobiliária,1,1,33,33,2,630,,2017-04-09 23:39:58.560175,0,0,0,0,0.15622842353101613,14.507094744976312,
Apartamento com piscina e churrasqueira em Espinheiro,750000,Residencial,"Rua Espinheiro,Do",Espinheiro,52020020,-8.0428695,-34.8929153,Imobiliária,2,1,45,,2,630,,2017-04-09 23:39:58.779329,0.7708439445094454,0.22309559626771558,2.1903086370747142,2.5332286154895636,6.398180246539061,35.30613480282838,
Apartamento com piscina e sauna em Madalena,750000,Residencial,Avenida Visconde de Albuquerque,Madalena,50610090,-8.0556272,-34.9067443,Imobiliária,3,1,86,86,2,630,,2017-04-09 23:39:59.070166,3.5142340186850243,1.1376737639307295,1.3947059350621482,4.36123001424216,11.534723810540479,36.29688527218045,
Apartamento  em Encruzilhada,750000,Residencial,Rua Augusto Rodrigues,Encruzilhada,52030180,-8.0399661,-34.8861893,Imobiliária,3,0,96,96,2,630,,2017-04-09 23:39:59.202787,0.2953322762116591,0,2.202005809564547,1.4218979831998468,1.6714348021268988,26.022171867564147,
Apartamento com piscina e churrasqueira em Apipucos,750000,Residencial,Rua de Apipucos,Apipucos,52071000,-8.0250511,-34.9302686,Imobiliária,4,2,245,245,2,630,,2017-04-09 23:39:59.265469,0.6225293251720421,0,0,0,0,22.319236244893116,
Apartamento com piscina e churrasqueira em Boa Viagem,750000,Residencial,Rua Marechal Juarez Távora,Boa Viagem,51130115,-8.1390543,-34.9090045,Imobiliária,3,1,60,60,2,620,,2017-04-09 23:39:59.817263,0.7701991128103948,1.0277959165225272,0,0,2.609330730478028,19.078003299673952,
Apartamento com piscina e churrasqueira em Cordeiro,750000,Residencial,Rua Bom do Pastor,Cordeiro,50670260,-8.0448676,-34.9396223,Imobiliária,2,1,56,,2,620,,2017-04-09 23:39:59.849340,0.6850723994073781,0.8884474835238854,0.9899041309148897,0.5791508137610853,1.7269473370072432,24.43659068637258,
Apartamento  em Cordeiro,750000,Residencial,Avenida Inácio Monteiro,Cordeiro,50721320,-8.0544958,-34.9349232,Imobiliária,3,1,80,,2,620,,2017-04-09 23:40:00.164317,0.4195285433673092,0,0,0,0.6018203798656269,24.56227724523275,
Apartamento com piscina e salão de festas em Boa Viagem,750000,Residencial,Rua dos Navegantes,Boa Viagem,51021010,-8.1215118,-34.8965527,Imobiliária,2,1,45,,2,620,,2017-04-09 23:40:00.487219,0.5487204804028792,0.8252036017378108,0.3987741028712743,0.8626385570240711,0.9363156496772305,27.51791665695342,
Apartamento com estacionamento visitantes em Gracas,750000,Residencial,Rua do Espinheiro,Gracas,52020213,-8.0465388,-34.8956191,Imobiliária,3,1,107,107,2,620,,2017-04-09 23:40:00.538938,1.1190180678182726,1.1699840379601842,0.0546496188282257,1.6052301638245583,7.776004965629224,37.633453483025576,
Apartamento com piscina e playground em Casa Amarela,749990,Residencial,Rua Raimundo Freixeiras,Casa Amarela,52070020,-8.0288008,-34.9190997,Imobiliária,4,2,130,,2,620,,2017-04-09 23:40:01.014346,0,0.5214713691835713,1.3637891875033024,1.2073684246660272,2.308162613565816,37.77456628870834,
Apartamento com piscina e sauna em Encruzilhada,747000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.03344,-34.8911152,Imobiliária,2,1,59,59,2,620,,2017-04-09 23:40:01.416162,0.7918794190185091,0.25767072974805083,3.287992963320869,3.769546504861154,2.4145527085544183,29.70160790196443,
Apartamento com piscina e playground em Setubal,745000,Residencial,Rua Cônego Romeu,Setubal,51030340,-8.1383579,-34.9057718,Imobiliária,3,1,155,155,2,620,,2017-04-09 23:40:01.709949,0.7388373462091549,2.312081695063568,0.16462452795015792,0,1.4192474589553772,18.9675394254894,
Apartamento com piscina e churrasqueira em Madalena,740000,Residencial,Rua Manoel Bernardes,Madalena,50710350,-8.0493556,-34.9102761,Imobiliária,3,1,120,120,2,613,,2017-04-09 23:40:02.075011,1.9908975544622063,0.9472546229148925,0.41421111133420324,2.4259320350143643,6.1435177472155775,23.867604976345874,
Apartamento com playground e salão de festas em Aflitos,740000,Residencial,Avenida Conselheiro Rosa e Silva,Aflitos,52020220,-8.040961,-34.8986824,Imobiliária,3,1,188,240,2,611,,2017-04-09 23:40:02.143409,2.4027011089186514,0.3802182542018503,1.162695371247787,2.1439155656024838,6.499307374077425,29.016843617784463,
Casa de condomínio com playground e sala de ginástica em Poco da Panela,740000,Residencial,Estrada Real do Poço,Poco da Panela,52061200,-8.0363636,-34.9247575,Imobiliária,4,4,238,238,2,610,,2017-04-09 23:40:02.512124,0,0,0,0.04621569920067384,1.432942563777564,14.41408758208465,
Apartamento  em Encruzilhada,740000,Residencial,Rua Fernando César,Encruzilhada,52041170,-8.0351221,-34.8927509,Imobiliária,3,1,76,76,2,610,,2017-04-09 23:40:02.719831,1.3161516973762122,0.47149205160343366,3.986588763632982,5.031983982567348,3.863039412420077,32.179746184064925,
Apartamento com piscina e churrasqueira em Rosarinho,740000,Residencial,Rua Dr Jose Maria,Rosarinho,52041000,-8.0355619,-34.8976707,Imobiliária,3,3,180,,2,610,,2017-04-09 23:40:03.118600,3.0654443615709734,0.9819888918095885,1.976173245492298,5.374916773742645,4.8935745317643065,30.065365897767503,
Apartamento com piscina e churrasqueira em Casa Amarela,740000,Residencial,Estrada do Arraial,Casa Amarela,52070230,-8.0272715,-34.9142628,Imobiliária,3,1,70,70,2,607,,2017-04-09 23:40:03.141952,0.21163397656305563,1.2164798310121387,1.432997920393464,2.7351259259431937,4.6972359578516825,40.254161741679184,
Apartamento  em Tamarineira,740000,Residencial,Rua Desembargador Edmundo Jordão,Tamarineira,52051070,-8.0297667,-34.9028766,Imobiliária,2,1,60,60,2,607,,2017-04-09 23:40:03.236816,1.328151402147821,0.597996377887493,0.01937217959066527,2.945073732123437,2.170378610164922,29.23408686429775,
Apartamento com churrasqueira e salão de festas em Boa Viagem,735216,Residencial,Rua Desembargador João Paes,Boa Viagem,51021360,-8.1262205,-34.9024575,Imobiliária,3,1,110,130,2,605,,2017-04-09 23:40:03.248156,0.9039057322138799,2.867554003202507,0.8519541143502132,0.7779207418454691,7.57401853710748,33.30479040198349,
Apartamento com piscina e churrasqueira em Casa Amarela,735000,Residencial,Rua Engenheiro Domber,Casa Amarela,52051370,-8.0255995,-34.913169,Imobiliária,3,1,63,63,2,600,,2017-04-09 23:40:03.482374,0.43476787895837377,1.3308601460241796,1.0991678738510362,3.2407074861722096,4.014094373007424,39.68695665368938,
Apartamento com piscina e churrasqueira em Aflitos,735000,Residencial,Rua Amapá,Aflitos,52050390,-8.0398311,-34.8937516,Imobiliária,3,1,98,98,2,600,,2017-04-09 23:40:03.625869,1.5582696419851259,0.3630347368107898,3.7928735660659036,4.334932498619061,5.865342748320843,34.76388583773261,
Apartamento com piscina e churrasqueira em Espinheiro,735000,Residencial,Rua Gomes Pacheco,Espinheiro,52021060,-8.040113,-34.8892852,Imobiliária,2,1,62,62,2,600,,2017-04-09 23:40:03.708243,0.6292542798359111,0,3.721063627496521,3.0222236686068227,3.2256886968181715,30.581048225561382,
Apartamento com churrasqueira e sauna em Boa Viagem,735000,Residencial,Avenida Boa Viagem,Boa Viagem,51020001,-8.0973879,-34.8835599,Imobiliária,4,4,278,278,2,600,,2017-04-09 23:40:03.792382,0,0,0,0,2.551616334445394,11.878756092778149,
Apartamento com copa em Boa Viagem,735000,Residencial,Avenida Boa Viagem,Boa Viagem,51111000,-8.1110919,-34.8897199,Imobiliária,4,4,374,374,2,600,,2017-04-09 23:40:03.847814,0,0.48732331042409216,0.18578245581341593,1.3468706051342414,0.8420217296915115,9.087331282106199,
Apartamento com piscina e churrasqueira em Boa Viagem,731000,Residencial,Avenida Visconde de Jequitinhonha,Boa Viagem,51130020,-8.1436939,-34.9066758,Imobiliária,4,3,153,153,2,600,,2017-04-09 23:40:04.136879,0.24991862913709306,1.6018684453933199,0,0,1.1692896106269755,12.642506374714166,
Apartamento com piscina e sauna em Apipucos,730000,Residencial,"Rua Apipucos,De",Apipucos,52071000,-8.0460151,-34.9105087,Imobiliária,4,4,204,,2,600,,2017-04-09 23:40:04.197834,1.9381603737043842,0.506075083664862,0.08718904617383975,0.9983242065494106,3.5253417988555866,18.23721586357971,
Apartamento com piscina e churrasqueira em Boa Viagem,730000,Residencial,Avenida Fernando Simões Barbosa,Boa Viagem,51021060,-8.1234864,-34.9018357,Imobiliária,3,2,114,114,2,600,,2017-04-09 23:40:04.225084,0.7501022268164361,2.444628218751887,0.2686415001539343,0.8870685859305132,4.726882832550069,31.63961235550663,
Apartamento com playground e sala de ginástica em Encruzilhada,730000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.036786,-34.8852046,Imobiliária,2,1,51,51,2,600,,2017-04-09 23:40:04.457971,0.14462704162642023,0,1.9075547217795468,1.3363132490701752,0.8913408761346401,26.9589369323165,
